epoch,epoch_train_losses,epoch_train_acc,epoch_val_losses,epoch_val_acc,epoch_test_losses,epoch_test_acc
1,0.5374369194990471,65.2281332152509,0.4460349753499031,71.20053318755996,0.44464712776243687,70.3998414440092
2,0.28563356701331805,73.87407460660278,0.23689040075987577,75.10843435431045,0.23939235974103212,72.56789003525827
3,0.20054463702666608,78.68474348965685,0.19660322181880474,79.89384166099373,0.19956093933433294,77.23218366611381
4,0.17010411412655552,82.77202301024641,0.16895588766783476,84.20528546311911,0.1715057911351323,83.22613572961515
5,0.15588014261632027,84.51428159264518,0.1857166113331914,84.08513537486932,0.18844840861856937,83.25532069720688
6,0.14688220261772977,85.52590659681296,0.1587073067203164,86.28363443265546,0.16187232825905085,85.72927568876254
7,0.13972928657939163,86.53771170883456,0.1867484115064144,86.16638424590263,0.19176820944994688,86.02430961283594
8,0.13425333439549314,87.42968765238348,0.14987803623080254,87.53488157995682,0.15123980771750212,86.92081760192995
9,0.13056820310369321,87.74208251820608,0.15992617513984442,86.2306641698249,0.16289076767861843,85.844505276116
10,0.12722859239276452,88.5558850358721,0.18176238052546978,87.30133654808151,0.18233576975762844,87.34323723577155
11,0.12479204071473472,88.6261489461505,0.343160780146718,83.17282787113186,0.3342256583273411,83.07033139806036
12,0.12306874962169913,88.58611236791477,0.15228589065372944,88.170529243776,0.1534738140180707,88.07567071536799
13,0.12077097698480269,88.93738174230114,0.14909187518060207,88.57750590196333,0.15310444496572018,88.41027023214804
14,0.11658374531359612,89.1212753897654,0.14898597728461027,90.12253746435854,0.1504704337567091,89.8419927983438
15,0.11504528379138512,89.44749055779039,0.14837475027889013,87.76950955652214,0.1504442198202014,87.52336111651266
16,0.1192142240042928,88.90630374339864,0.16098413709551096,90.41963749142515,0.1627655252814293,90.21658649667226
17,0.11261516413356684,89.06121396437938,0.1293227644637227,88.46125184835809,0.13006127811968327,88.00619346066878
18,0.11085499276088763,89.2458945204717,0.1390170892700553,88.06311969209288,0.14040864910930395,88.13094534048007
19,0.11157801841633229,89.35694909856296,0.1177048753015697,88.91392844126503,0.11927001876756549,88.81556542214334
20,0.11174077257702622,89.02175133024956,0.1246795579791069,88.9786162977271,0.1266205389983952,87.94113156989779
21,0.10742829136456115,89.27265864994425,0.11819610092788935,88.8324986721268,0.12004809966310859,88.95861581582265
22,0.10630435072168519,89.6934531540159,0.11995547590777278,89.11274906867808,0.12150366324931383,89.03455643231017
23,0.10440570870532265,89.17294413063013,0.11469222651794553,89.38842520800671,0.11578938877210021,89.06460848825107
24,0.10593344629565372,89.16564706564122,0.13028434943407774,89.79973415034408,0.13117396272718906,89.63459732107938
25,0.10615726814994329,88.98230359547381,0.1517330426722765,87.69420291066649,0.1507747545838356,86.94839293349041
26,0.10353906480949136,88.90229472170275,0.14315449260175228,87.07605386564401,0.1437962455675006,87.16994053488371
27,0.10230688590414916,88.68980636451776,0.14900323562324047,85.02035027723585,0.14933636877685785,85.11105674917535
28,0.1022510220167003,89.10925738297851,0.11970041831955314,89.93411046355789,0.12072068592533469,89.84735175599957
29,0.10127238137058064,89.06158182221039,0.11973068676888943,90.06950618924111,0.12350465822964907,89.99538823077252
30,0.094841960204553,89.25931767404431,0.11910029407590628,89.71119712106744,0.12060383288189769,89.53428576284296
31,0.09382786299986175,89.05457129565129,0.10809800866991282,89.58137478543381,0.10892293276265264,89.04875417173938
32,0.09397623386186889,89.16438044964018,0.11426812084391713,88.93460339501144,0.11376322479918599,88.44004753889827
33,0.0926392071797878,89.4975330673937,0.10807788977399468,89.02163121988625,0.10955084208399057,88.42204193968509
34,0.09279322888277754,89.3268624311331,0.11937646800652146,87.4218899477425,0.12111494736745954,86.55828498770225
35,0.09304891422956804,89.2678604642126,0.10523236868903041,89.058580792126,0.10645121615380049,88.91688144889098
36,0.09225545804711836,89.02404916330609,0.11347844684496522,89.81030210000824,0.11457669595256448,89.39017836267672
37,0.09121080346499817,89.42608177651961,0.11788428667932749,88.75112800473214,0.12035116087645292,87.95686066202003
38,0.09225919361733183,89.10580252697832,0.11509161023423076,90.13357550713106,0.11691734939813614,89.73438926481984
39,0.09124176402257968,89.08577451155963,0.10281991912052035,90.04168173675919,0.10454202815890312,89.39738243638257
40,0.09204178680724735,89.0198683009966,0.10229436587542295,88.68181359016201,0.10358486836776137,88.16342826942342
41,0.0916945027022422,88.84359082707317,0.10703279310837388,89.35607001521174,0.10724314115941525,88.63468438978137
42,0.09083396366125421,89.08204592445664,0.10869245789945126,87.88880717327011,0.11182845802977681,87.15532120394174
43,0.09061457556259783,88.98083502885268,0.11345306364819407,89.88967727565718,0.11342765856534243,89.95176121850926
44,0.09048452671570113,88.93520261681893,0.10879041673615575,89.01998687864756,0.11022022040560842,88.12561825109772
45,0.08850012823373457,88.89743685559274,0.10650676814839244,89.65396446784456,0.1081233574077487,89.20131534424097
46,0.08933170205807384,88.64377980559061,0.11473047966137528,88.99807759147305,0.11577187618240714,88.6937676812477
47,0.08498259935575196,89.08711538302478,0.10031320806592703,88.58626363425134,0.10137834120541811,88.0432109792649
48,0.08468994866066341,89.06578856724376,0.10081467777490616,89.7559206563972,0.10174865275621414,89.35222758302714
49,0.08445891756800157,88.87755938922828,0.1002549035474658,88.90200103123662,0.10137384943664074,87.73268883601156
50,0.08454130938913249,88.93365298040342,0.0964199099689722,88.68412049922436,0.09867331013083458,87.69286690037548
51,0.08410073958242996,88.92215893680576,0.10484542604535818,88.99386018727131,0.10549700632691383,88.47792161214957
52,0.08490850125687031,88.83772927581835,0.10320168873295188,89.23213367478203,0.10494482377544045,88.67656378963451
53,0.08396971735018718,88.67276483577122,0.10042399540543556,89.03969064224748,0.10161575023084879,87.9108390399282
54,0.08381954495665393,88.64177892086923,0.10029187658801675,89.18764695622959,0.102009953930974,88.44367408680715
55,0.08343877143497709,88.89408877083514,0.09913332387804985,89.50136104641028,0.10184593452140689,88.2764069441963
56,0.08378377236142943,89.02622226255586,0.10137563245370984,88.6089880192028,0.10271511692553759,87.81898226714468
