epoch,epoch_train_losses,epoch_train_acc,epoch_val_losses,epoch_val_acc,epoch_test_losses,epoch_test_acc
1,1.4036867678919924,45.12951586914064,1.4601289629936218,49.55535107028392,1.4528970569372177,49.85668418906379
2,1.2325693670707414,52.91257301668725,1.4675660282373428,51.571376236496086,1.4563772231340408,51.97550739551137
3,1.197747589666632,53.84622763108811,1.4329517185688019,50.62497898718798,1.4274525493383408,50.62236181553408
4,1.185148441338841,53.13331483926914,1.273377239704132,50.33894146366332,1.2720425426959991,50.6207924226726
5,1.1776651581631432,52.40118568079158,1.2628262788057327,50.536798577723125,1.2623914033174515,50.68918905842563
6,1.1699823231636723,51.90452534314852,1.2738408595323563,53.047714973468956,1.2787382453680038,53.20303709065635
7,1.1645626659634747,51.829443669712035,1.2211022078990936,50.781564682426186,1.216779038310051,50.9972739710114
8,1.1572301417966433,52.35552151028605,1.3347224593162537,50.55425001739792,1.3297351449728012,50.89675709044429
9,1.150343911557258,53.51222401463476,1.1893464922904968,53.76465871180717,1.1881684958934784,53.954413670780966
10,1.1436583392227753,54.27011593634755,1.2182735949754715,51.39890389758496,1.2179082483053207,51.83548181696271
11,1.1354617725444744,55.12205513343702,1.205402135848999,54.50186530600623,1.2058254480361938,54.5954502325841
12,1.1316981059086473,55.39003778706728,1.2065241187810898,51.47478927890218,1.2062476575374603,51.57715129794965
13,1.1266588606411898,55.862381061472476,1.2102792114019394,54.8315643386434,1.2018209248781204,55.11428354819436
14,1.1255820250209374,55.51554328930593,1.3046856373548508,53.82089118201911,1.3046249896287918,54.42090162353145
15,1.1212481426287302,54.3763862481235,1.1874519884586334,54.45312810179749,1.1827666610479355,55.056387550222624
16,1.11828614186637,55.88217499376743,1.2128188908100128,52.622115488504214,1.2118493169546127,53.2056436282209
17,1.1166317357292659,55.32709455707947,1.1781933307647705,52.038399431767985,1.1752763390541077,52.405417483978006
18,1.1141331512716752,54.90338204713773,1.1529325395822525,54.40494309007347,1.1530499309301376,54.873648710958406
19,1.1126681928393207,54.918921302659946,1.1424385011196136,53.78516241308859,1.1383812427520752,54.12391459863973
20,1.108302060561844,55.21986966527712,1.2877780050039291,54.988069756179854,1.2715443223714828,54.54104854349744
21,1.1088264984420584,55.86565001762381,1.1505454778671265,55.42377108366999,1.1435537785291672,55.962534191071
22,1.1086783756183674,55.3336986574375,1.229509025812149,54.71338455724539,1.2142278254032135,55.17429460370747
23,1.1052578204794774,55.32248629380184,1.177001714706421,52.34198951884908,1.172985315322876,52.342521075350945
24,1.105688230900825,55.451235052166396,1.2016922682523727,53.54942494705433,1.1982633471488953,53.89218020224115
25,1.10477077055581,55.5416557237674,1.1359477788209915,54.36387576185501,1.1333102732896805,54.59021255730026
26,1.101141644429557,55.26058014977194,1.1625821143388748,53.78892244365561,1.1620059162378311,53.58508625519938
27,1.1002482477622697,55.20255312537712,1.142484962940216,54.31119043983196,1.1424616128206253,54.7300953608742
28,1.0981278962726835,54.712019108540225,1.1807925999164581,54.788776891862064,1.1813050359487534,54.665031024463225
29,1.0978293615051462,54.33583903746848,1.1882990598678589,50.46185524633694,1.1843896210193634,50.776651563627176
30,1.0959812116019334,54.16139210592372,1.142645075917244,51.652118806519496,1.1384529620409012,51.610425217042234
31,1.0932491549962684,53.65687341564856,1.2590292543172836,50.33079259481037,1.2515402436256409,49.89765070682571
32,1.0883286663248568,53.37312891784686,1.1226565390825272,52.27574864302176,1.1172827333211899,52.970258516791475
33,1.085595251638678,53.319757151770276,1.11719112098217,53.478496686904904,1.1139314025640488,53.587203641788975
34,1.0838146798218353,53.77275761196191,1.1155372709035873,52.72297330296112,1.1086822152137756,53.48909206664938
35,1.0825164076648182,53.02788275892458,1.1440741568803787,51.2743457691984,1.1412398219108582,52.000678375531166
36,1.0821637639516517,52.47292121633086,1.1287502199411392,49.23614246484482,1.1260675489902496,49.52627838419035
37,1.0822271274614939,52.586820939741195,1.1367752403020859,51.41274173421774,1.1283547580242157,51.60703725441394
38,1.0813960591449012,52.077826417182926,1.1167478412389755,50.1043128286498,1.1143378615379333,50.1184525724355
39,1.0805138394802432,52.153265770064166,1.1453495919704437,49.496181209409805,1.143599420785904,49.61712949530583
40,1.0796012169198146,50.50453087472202,1.1451020389795303,51.60288940383038,1.1419690251350403,51.607870397639815
41,1.07635775849789,51.853125645751774,1.1027251332998276,49.978177351980484,1.0996021032333374,50.1525551200472
42,1.0746154920964301,51.54182259294795,1.1039701253175735,49.56317935632164,1.0979031324386597,50.056210656203966
43,1.074264186847059,51.13172751366793,1.11415134370327,49.606298961585004,1.110916405916214,49.72777830628773
44,1.0721851775917826,51.08814280091137,1.1014991998672485,50.49035311934524,1.0956979542970657,50.74173558024212
45,1.0727104476735563,50.74196310259592,1.1180091500282288,49.28808520948647,1.1127327382564545,49.61081266564724
46,1.0740504053574573,50.77868058980777,1.1110123842954636,45.638257767109,1.1067515164613724,46.03252916177636
47,1.0730405155616471,50.172927980443774,1.105114459991455,50.312422043807,1.101600706577301,50.713643515126364
48,1.0720437750031677,50.40143822736099,1.112278550863266,49.776862463455444,1.111191213130951,49.83505474997742
49,1.0726099738591834,50.38597642286565,1.109942004084587,47.8015965192465,1.1049802899360657,48.13460719561186
50,1.0719081646279445,49.90304300788683,1.1009725481271744,48.35031430042345,1.0981020331382751,48.53401722547286
51,1.0719348146945615,49.82429605611947,1.1252432763576508,50.28799276540731,1.1204562187194824,50.27249729076809
52,1.0714902274216278,49.83664946513616,1.0982132852077484,47.214339955533234,1.0950904786586761,47.45232996479732
53,1.0706904055197028,49.671600380662724,1.1032716035842896,48.43790240822544,1.101977065205574,48.54905917347422
54,1.0701788588415218,49.86072649844622,1.1306934207677841,47.814321869035346,1.1240704506635666,48.12353822958985
55,1.0691295605671556,49.608207831637074,1.0976906418800354,49.52943780114008,1.090745136141777,49.778306895646054
56,1.0695084816292872,49.27201393655957,1.108685702085495,48.21538707804662,1.104137435555458,48.43045543654354
