epoch,epoch_train_losses,epoch_train_acc,epoch_val_losses,epoch_val_acc,epoch_test_losses,epoch_test_acc
1,1.743950151189973,21.70016746666507,1.7034257650375366,20.90921933018036,1.7024122029542923,20.96588932643661
2,1.6956637720518475,21.129614548375997,1.6861327588558197,22.646960952562104,1.6847320199012756,22.650540012778617
3,1.6762881097914297,21.137564009328994,1.6707850247621536,20.923875845083757,1.6693020313978195,20.985396931031204
4,1.6641557956043678,20.93733059553655,1.6569856107234955,20.923875845083757,1.654876008629799,20.985396931031204
5,1.6514889997772024,20.937150216141678,1.6490940004587173,20.923875845083757,1.6467514634132385,20.985396931031204
6,1.6341976349866842,21.076669793104468,1.6339134871959686,23.428800267756614,1.63172547519207,23.573431222089624
7,1.6260329666016977,21.99110536662852,1.6323292553424835,20.90921933018036,1.629038080573082,20.96588932643661
8,1.6137596912021879,20.9382623635257,1.606061890721321,20.90921933018036,1.6034280210733414,20.96588932643661
9,1.6017499181288708,20.942472740516575,1.5915389209985733,20.90921933018036,1.5894075781106949,20.96588932643661
10,1.5899973323073568,20.94132752226311,1.5813433825969696,20.90921933018036,1.5787374675273895,20.96588932643661
11,1.5793478685089304,20.93903333160975,1.5799316763877869,20.90921933018036,1.5780452638864517,20.96588932643661
12,1.5709434626977654,20.94352498028461,1.5835117101669312,20.90921933018036,1.5818687081336975,20.96588932643661
13,1.5686125528963306,20.937531555382662,1.5744657218456268,20.90921933018036,1.5716617405414581,20.96588932643661
14,1.5666580004028128,20.939043323440835,1.5692100822925568,20.90921933018036,1.5658855140209198,20.96588932643661
15,1.5664441510091853,20.937063853057005,1.5874139070510864,20.90921933018036,1.5839588195085526,20.96588932643661
16,1.5658481332320202,20.936406227311387,1.5577074140310287,20.90921933018036,1.5547659546136856,20.96588932643661
17,1.5636387867263601,20.937835653573373,1.5698596239089966,20.90921933018036,1.5668463706970215,20.96588932643661
18,1.5593562880648841,20.94013939716533,1.5570143908262253,20.90921933018036,1.5541102290153503,20.96588932643661
19,1.5580701692194878,20.937291543749758,1.5819652527570724,20.90921933018036,1.578187271952629,20.96588932643661
20,1.5591803955126413,20.940145501473964,1.573694035410881,20.90921933018036,1.5700365006923676,20.96588932643661
21,1.5549298087252845,20.93942016406695,1.5473130941390991,20.90921933018036,1.544892132282257,20.96588932643661
22,1.5543637170067317,20.94193466716392,1.5587194114923477,20.90921933018036,1.556337133049965,20.96588932643661
23,1.553125591217717,20.937239390198013,1.5611090809106827,20.90921933018036,1.5588949024677277,20.96588932643661
24,1.551822863047636,20.940843092143275,1.5683075487613678,20.90921933018036,1.564549520611763,20.96588932643661
25,1.5550723528560204,20.939817572969286,1.5516227036714554,20.90921933018036,1.5480459332466125,20.96588932643661
26,1.5476043963734107,20.94307007775969,1.5687586069107056,20.90921933018036,1.565370798110962,20.96588932643661
27,1.5502046241035945,20.939744047856955,1.551077663898468,20.90921933018036,1.5483587086200714,20.96588932643661
28,1.5351459466958348,20.937057823440618,1.5345190912485123,20.90921933018036,1.5312734991312027,20.96588932643661
29,1.533256453803823,20.94199830049586,1.5514526814222336,20.90921933018036,1.5491556078195572,20.96588932643661
30,1.531244293043885,20.935025545794467,1.5492103546857834,20.90921933018036,1.5462954491376877,20.96588932643661
31,1.5315827312348764,20.939885561599656,1.5295870304107666,20.90921933018036,1.526316523551941,20.96588932643661
32,1.5291679795784285,20.943567988391692,1.5481210201978683,20.90921933018036,1.5443958789110184,20.96588932643661
33,1.5273913959913616,20.940386354701108,1.5310090780258179,20.90921933018036,1.527513712644577,20.96588932643661
34,1.5249364768402487,20.938723810311597,1.5291889905929565,20.90921933018036,1.5255997776985168,20.96588932643661
35,1.530178189277649,20.938246244185432,1.532324105501175,20.90921933018036,1.5290955603122711,20.96588932643661
36,1.5271869188622584,20.94123717781313,1.5257481187582016,20.90921933018036,1.5220939666032791,20.96588932643661
37,1.522934160655058,20.939653874871325,1.5385851114988327,20.90921933018036,1.535755529999733,20.96588932643661
38,1.522183190418195,20.93903316416479,1.5412178188562393,20.90921933018036,1.538478821516037,20.96588932643661
39,1.5229922849920732,20.94085195443398,1.5158511996269226,20.90921933018036,1.5129995346069336,20.96588932643661
40,1.5163859113862244,20.93843045158405,1.534944400191307,20.90921933018036,1.5313470959663391,20.96588932643661
41,1.5160258555714088,20.94005302580293,1.5196079909801483,20.90921933018036,1.516073614358902,20.96588932643661
42,1.5156415127500702,20.93768058196709,1.5356764644384384,20.90921933018036,1.5335477888584137,20.96588932643661
43,1.516422009166283,20.93545044156806,1.5437618494033813,20.90921933018036,1.540531262755394,20.96588932643661
44,1.5124103751363633,20.94288686814197,1.5176099240779877,20.90921933018036,1.514892116189003,20.96588932643661
45,1.5107004491588738,20.93642078448548,1.5204420536756516,20.90921933018036,1.516375407576561,20.96588932643661
46,1.501706461363201,20.93994908721035,1.5024216324090958,20.90921933018036,1.4994893819093704,20.96588932643661
47,1.5014122830161565,20.944951194846965,1.5050729662179947,20.90921933018036,1.5019577741622925,20.96588932643661
48,1.499810754498349,20.937923289797958,1.511727198958397,20.90921933018036,1.5088465064764023,20.96588932643661
49,1.497107774396486,20.93833793626966,1.5000888407230377,20.90921933018036,1.4969304502010345,20.96588932643661
50,1.4973144063466712,20.938266040760624,1.499655619263649,20.90921933018036,1.4966261982917786,20.96588932643661
51,1.4955144818825057,20.9394876948881,1.4974274933338165,20.90921933018036,1.4941867589950562,20.96588932643661
52,1.4965456135665314,20.945204500392023,1.496157243847847,20.90921933018036,1.4926587045192719,20.96588932643661
53,1.4926874441436575,20.94213789871789,1.4932615458965302,20.90921933018036,1.4904629290103912,20.96588932643661
54,1.491663531412052,20.93751556985713,1.504762351512909,20.90921933018036,1.5021576434373856,20.96588932643661
55,1.492434794389749,20.93574599358365,1.4941948503255844,20.90921933018036,1.4909526854753494,20.96588932643661
56,1.4897894074645224,20.939084439643274,1.5000085532665253,20.90921933018036,1.4972090870141983,20.96588932643661
57,1.48894463158861,20.944784398209737,1.5108917504549026,20.90921933018036,1.5082033723592758,20.96588932643661
58,1.4914377988139285,20.93655123845625,1.5027648955583572,20.90921933018036,1.500316321849823,20.96588932643661
59,1.4881435527077205,20.936800776505994,1.4921348690986633,20.90921933018036,1.4886793941259384,20.96588932643661
60,1.4858953635903853,20.942389372271023,1.4888762086629868,20.90921933018036,1.4853535294532776,20.96588932643661
61,1.484870888009856,20.94479442282527,1.4902977496385574,20.90921933018036,1.4881497025489807,20.96588932643661
62,1.482473234587078,20.940422932135508,1.4917649775743484,20.90921933018036,1.4888834059238434,20.96588932643661
63,1.4844916938226433,20.94509588449732,1.5037004798650742,20.90921933018036,1.5006450414657593,20.96588932643661
64,1.4823390290706973,20.940105280042758,1.4826206117868423,20.90921933018036,1.4796628952026367,20.96588932643661
65,1.4788524440572233,20.940514928470176,1.4850837141275406,20.90921933018036,1.4823414832353592,20.96588932643661
66,1.477534938462173,20.93580676784828,1.4797734916210175,20.90921933018036,1.4759828299283981,20.96588932643661
67,1.4753491244738615,20.938160988898122,1.4837374091148376,20.90921933018036,1.4807557165622711,20.96588932643661
68,1.4750049597100368,20.939135241553526,1.5108473300933838,20.90921933018036,1.5073902308940887,20.96588932643661
